,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice,labels
2496,2,5,65.0,6993.0,1,1,2,3,0,4,0,21,1,2,1,0,1,5,1961,1994,1,1,6,10,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,447.0,912.0,1,4,1,4,1236.0,0.0,0.0,1236.0,0,0,1,0,3,1,4,6,7,1,5,0,3,1,288.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,135000,0
2497,2,5,0.0,8789.0,1,1,3,3,0,4,0,21,2,2,1,0,1,0,1967,1967,1,1,13,14,3,0.0,3,4,1,5,5,2,5,6.0,6,0.0,253.0,912.0,1,4,1,4,941.0,0.0,0.0,941.0,0,0,1,0,3,1,4,6,7,1,4,0,3,1,288.0,5,5,2,64.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,129200,0
2498,10,5,100.0,14330.0,1,1,3,2,0,0,0,27,2,2,1,4,5,2,1974,1974,1,1,15,15,1,145.0,2,1,1,2,5,1,0,1.0,1,497.0,228.0,1748.0,1,2,1,4,2151.0,495.0,0.0,2646.0,1,2,2,0,3,1,2,9,4,4,5,0,2,2,550.0,5,5,2,641.0,100.0,0.0,0.0,0.0,800.0,2,0,2,0.0,1,2006,9,4,260000,1
2499,13,5,121.0,16059.0,1,1,2,3,0,0,0,17,2,2,1,5,8,1,1991,1992,3,1,6,6,1,284.0,2,4,1,2,5,3,6,7.0,6,0.0,1288.0,1288.0,1,0,1,4,1301.0,1116.0,0.0,2417.0,0,0,2,1,4,1,2,9,7,1,5,0,3,2,462.0,5,5,2,127.0,82.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,260000,1
2500,13,5,105.0,11025.0,1,1,2,1,0,4,1,17,2,2,1,5,8,1,1992,1993,1,1,6,7,1,692.0,2,4,2,0,5,1,2,3.0,6,0.0,216.0,1334.0,1,0,1,4,1520.0,1306.0,0.0,2826.0,1,0,2,1,3,1,2,9,7,3,5,0,2,3,888.0,5,5,2,177.0,208.0,186.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,334000,1
2501,13,5,0.0,14541.0,1,1,3,3,0,0,0,17,2,2,1,5,8,5,1993,1993,1,1,8,8,3,0.0,2,2,2,2,2,3,2,3.0,6,0.0,326.0,1338.0,1,0,1,4,1352.0,1168.0,0.0,2520.0,1,0,2,1,5,1,2,10,7,1,5,0,2,3,796.0,5,5,2,209.0,55.0,0.0,0.0,0.0,0.0,3,4,2,0.0,11,2006,9,0,310000,1
2502,13,5,0.0,13346.0,1,1,3,3,0,1,0,17,2,2,1,5,5,1,1992,2000,1,1,6,6,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,367.0,1095.0,1,0,1,4,1166.0,1129.0,0.0,2295.0,1,0,2,1,4,1,2,9,7,1,5,0,2,2,590.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,268000,1
2503,2,5,89.0,12461.0,1,1,2,3,0,0,0,17,2,2,1,0,8,1,1994,1995,1,1,7,7,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,168.0,1624.0,1,0,1,4,1624.0,0.0,0.0,1624.0,1,0,2,0,2,1,2,5,7,1,1,0,2,3,757.0,5,5,2,0.0,114.0,192.0,0.0,0.0,0.0,3,0,2,0.0,7,2006,9,4,262000,2
2504,3,2,34.0,3628.0,1,2,2,3,0,4,0,23,2,2,3,0,5,1,2004,2004,1,1,8,8,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1143.0,1143.0,1,0,1,4,1143.0,0.0,0.0,1143.0,0,0,1,1,1,1,2,5,7,1,2,0,2,2,588.0,5,5,2,0.0,191.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,9,4,176400,2
2505,3,2,37.0,3316.0,1,2,3,3,0,4,0,23,2,2,3,0,8,1,2005,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,208.0,1247.0,1,0,1,4,1247.0,0.0,0.0,1247.0,1,0,1,1,1,1,2,4,7,1,2,0,0,2,550.0,5,5,2,0.0,84.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,197000,2
2506,14,2,30.0,3180.0,1,2,2,3,0,4,0,23,2,2,3,5,5,1,2005,2005,1,1,8,8,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,600.0,600.0,1,0,1,4,520.0,600.0,80.0,1200.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,166.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,151000,1
2507,14,2,24.0,2544.0,1,2,2,3,0,4,0,23,2,2,2,5,5,1,2005,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,600.0,600.0,1,0,1,4,520.0,623.0,80.0,1223.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,166.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,147400,1
2508,14,2,24.0,2544.0,1,2,2,3,0,4,0,23,2,2,2,5,5,1,2005,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,600.0,600.0,1,0,1,4,520.0,623.0,80.0,1223.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,166.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,149900,1
2509,14,2,30.0,3180.0,1,2,2,3,0,4,0,23,2,2,3,5,5,1,2005,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,600.0,600.0,1,0,1,4,520.0,600.0,80.0,1200.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,166.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,0,144152,1
2510,14,2,0.0,2998.0,1,1,2,3,0,4,0,23,2,2,3,5,0,1,2000,2000,1,1,8,8,1,513.0,2,4,2,2,5,3,2,3.0,6,0.0,403.0,756.0,1,0,1,4,768.0,756.0,0.0,1524.0,0,0,2,1,2,1,2,4,7,0,3,4,3,2,440.0,5,5,2,0.0,32.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,166000,1
2511,14,2,35.0,3735.0,1,1,2,3,0,3,0,23,2,2,3,5,5,1,1999,1999,3,1,8,8,1,218.0,2,4,2,2,5,3,2,3.0,6,0.0,241.0,691.0,1,0,1,4,713.0,739.0,0.0,1452.0,1,0,2,1,3,1,2,6,7,0,3,4,3,2,506.0,5,5,2,0.0,34.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2006,9,4,183900,1
2512,14,2,0.0,2651.0,1,1,2,3,0,2,0,23,2,2,2,5,5,1,2000,2000,1,1,8,8,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,32.0,673.0,1,0,1,4,673.0,709.0,0.0,1382.0,1,0,2,1,3,1,2,6,7,0,3,4,3,2,490.0,5,5,2,153.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,165000,1
2513,14,2,0.0,4447.0,1,1,3,3,0,2,0,23,2,2,3,5,5,1,2003,2003,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,530.0,530.0,1,0,1,4,530.0,550.0,0.0,1080.0,0,0,2,1,2,1,2,4,7,0,3,0,2,2,496.0,5,5,2,0.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,139000,1
2514,13,2,114.0,8314.0,1,2,3,3,0,0,0,23,2,2,1,5,5,1,1997,1998,3,1,14,15,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,569.0,569.0,1,0,1,4,854.0,840.0,0.0,1694.0,0,0,2,1,3,1,2,6,7,1,5,2,3,1,434.0,5,5,2,0.0,382.0,0.0,0.0,110.0,0.0,3,0,2,0.0,11,2006,9,4,200000,1
2515,2,2,60.0,7180.0,1,2,3,3,0,4,0,23,2,2,1,0,8,1,2001,2002,1,1,5,5,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1568.0,1568.0,1,0,1,4,1568.0,0.0,0.0,1568.0,0,0,2,0,3,1,2,6,7,1,5,0,2,2,564.0,5,5,2,0.0,266.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2006,9,4,221000,2
2516,3,5,30.0,9549.0,1,1,3,3,0,1,0,27,2,2,3,0,8,1,1995,1996,3,1,3,3,3,0.0,2,2,2,2,2,0,3,4.0,2,1057.0,0.0,1494.0,1,0,1,4,1494.0,0.0,0.0,1494.0,1,0,1,1,2,1,0,6,7,1,2,0,0,2,481.0,5,5,2,0.0,30.0,0.0,0.0,216.0,0.0,3,4,2,0.0,4,2006,9,4,270000,2
2517,2,5,0.0,11250.0,1,1,3,3,0,4,0,27,2,2,1,0,0,0,1977,1977,1,1,9,10,3,0.0,2,4,1,2,5,3,0,1.0,6,0.0,441.0,1208.0,1,4,1,4,1208.0,0.0,0.0,1208.0,1,0,1,1,3,1,4,6,7,1,5,0,2,2,546.0,5,5,2,198.0,42.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,165000,0
2518,3,5,0.0,3760.0,1,1,3,3,0,1,0,10,2,2,2,0,8,1,1980,1980,1,1,14,15,3,0.0,2,4,1,2,5,1,2,3.0,3,182.0,44.0,1235.0,1,2,1,4,1235.0,0.0,0.0,1235.0,1,0,1,0,1,1,4,4,7,3,5,0,0,2,484.0,5,5,2,133.0,78.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,9,4,214000,2
2519,3,5,36.0,3640.0,1,1,3,3,0,1,0,10,2,2,2,0,8,1,1980,1980,1,1,14,15,3,0.0,2,4,1,2,5,1,2,3.0,6,0.0,176.0,1036.0,1,4,1,4,1036.0,0.0,0.0,1036.0,1,0,1,0,1,1,2,4,7,1,5,4,0,2,484.0,5,5,2,133.0,108.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2006,9,4,188000,0
2520,3,5,40.0,3874.0,1,1,3,3,0,4,0,10,2,2,3,0,8,1,1980,1980,1,1,14,15,3,0.0,2,4,1,2,5,1,2,3.0,6,0.0,419.0,1226.0,1,4,1,4,1226.0,0.0,0.0,1226.0,1,0,1,0,1,1,2,4,7,1,1,0,0,2,484.0,5,5,2,133.0,78.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,190000,2
2521,3,5,40.0,3876.0,1,1,3,3,0,4,0,10,2,2,2,0,8,1,1978,1978,1,1,14,10,3,0.0,2,4,1,2,5,1,2,3.0,5,526.0,48.0,1226.0,1,4,1,4,1226.0,0.0,0.0,1226.0,1,0,1,0,1,1,2,4,7,1,5,0,0,2,484.0,5,5,2,133.0,60.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,170000,0
2522,2,5,68.0,50271.0,1,1,3,2,0,4,0,27,2,2,1,0,3,1,1981,1987,1,7,15,16,3,0.0,2,4,1,0,5,1,2,3.0,6,0.0,32.0,1842.0,1,2,1,4,1842.0,0.0,0.0,1842.0,2,0,0,1,0,1,2,5,7,1,2,0,0,3,894.0,5,5,2,857.0,72.0,0.0,0.0,0.0,0.0,3,4,2,0.0,11,2006,9,4,385000,2
2523,11,5,79.0,13110.0,1,1,3,3,0,0,0,19,6,1,4,0,1,0,1972,1972,1,1,9,10,1,144.0,3,4,1,2,5,3,2,3.0,6,0.0,191.0,1153.0,1,0,1,4,1193.0,0.0,0.0,1193.0,1,0,2,0,2,1,4,6,7,0,3,0,0,2,501.0,5,5,2,140.0,153.0,0.0,0.0,0.0,0.0,3,2,2,0.0,7,2006,9,4,146500,0
2524,10,5,102.0,10192.0,1,1,3,3,0,4,0,19,2,2,1,4,5,0,1968,1992,1,1,8,8,1,143.0,3,4,1,5,5,3,6,7.0,6,0.0,570.0,570.0,1,2,1,4,1222.0,698.0,0.0,1920.0,0,0,3,0,4,1,2,8,7,1,5,0,2,2,487.0,5,5,2,0.0,98.0,0.0,0.0,0.0,0.0,3,0,2,0.0,9,2006,9,4,170000,1
2525,2,5,0.0,20781.0,1,1,1,3,0,1,0,19,4,2,1,0,5,5,1968,2003,3,1,3,6,3,0.0,3,4,1,5,5,3,1,2.0,5,68.0,1203.0,1568.0,1,4,1,4,2156.0,0.0,0.0,2156.0,0,0,2,0,3,1,4,9,7,1,2,0,2,2,508.0,2,5,2,0.0,80.0,0.0,290.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,262500,2
2526,13,5,90.0,11700.0,1,1,2,3,0,0,0,19,2,2,1,5,0,0,1968,1968,1,1,6,6,1,420.0,3,4,1,5,5,3,0,1.0,6,0.0,304.0,708.0,1,2,1,4,708.0,708.0,0.0,1416.0,0,0,2,1,3,1,4,7,7,1,5,0,2,2,776.0,5,5,2,0.0,169.0,0.0,0.0,119.0,0.0,3,4,2,0.0,5,2006,9,4,179900,1
2527,13,5,0.0,11029.0,1,1,3,3,0,0,0,19,3,2,1,5,0,5,1968,1984,1,1,6,6,1,220.0,3,4,1,5,5,2,1,2.0,6,0.0,435.0,1054.0,1,4,1,4,1512.0,1142.0,0.0,2654.0,1,0,2,1,4,1,2,9,7,1,2,0,3,2,619.0,5,5,2,0.0,65.0,0.0,0.0,222.0,0.0,3,4,2,0.0,8,2006,9,4,250000,1
2528,13,5,80.0,10400.0,1,1,2,3,0,4,0,19,2,2,1,5,0,1,1972,1972,1,1,13,14,3,288.0,3,4,1,5,5,3,5,6.0,6,0.0,485.0,732.0,1,2,1,4,1012.0,778.0,0.0,1790.0,1,0,1,2,4,1,4,8,3,1,5,0,2,2,484.0,5,5,2,148.0,0.0,0.0,0.0,147.0,0.0,3,4,2,0.0,11,2006,9,4,165150,1
2529,2,5,78.0,10140.0,1,1,2,3,0,4,0,19,6,2,1,0,5,0,1967,1967,3,1,6,6,1,264.0,3,4,1,5,5,3,1,2.0,3,68.0,713.0,1334.0,1,2,1,4,1334.0,0.0,0.0,1334.0,1,0,2,0,3,1,4,7,7,0,3,0,2,2,477.0,5,5,2,0.0,20.0,35.0,0.0,264.0,0.0,3,4,2,0.0,4,2006,9,4,164500,0
2530,2,5,80.0,9600.0,1,1,2,3,0,4,0,19,2,2,1,0,5,1,1969,1969,3,1,6,6,1,168.0,3,4,1,5,5,3,6,7.0,6,0.0,1164.0,1164.0,1,4,1,4,1164.0,0.0,0.0,1164.0,0,0,1,1,3,1,4,6,7,0,3,0,3,2,528.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,0,4,140000,0
2531,10,5,75.0,9750.0,1,1,2,3,0,4,0,15,2,2,1,4,1,1,1967,1967,1,1,13,14,3,0.0,3,4,2,5,5,0,0,1.0,5,480.0,100.0,980.0,1,2,1,4,980.0,0.0,0.0,980.0,0,0,2,0,3,1,4,6,7,0,3,0,0,1,384.0,5,5,2,68.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,135500,0
2532,2,5,80.0,9600.0,1,1,2,3,0,0,0,15,1,2,1,0,1,1,1968,1968,1,1,8,8,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,293.0,1051.0,1,2,1,4,1051.0,0.0,0.0,1051.0,1,0,1,0,3,1,4,6,7,0,3,0,2,2,504.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,142000,0
2533,13,5,72.0,8640.0,1,1,2,3,0,4,0,15,1,2,1,5,1,1,1968,1968,1,1,6,6,1,300.0,3,4,1,2,1,2,0,1.0,5,483.0,56.0,900.0,1,0,1,4,884.0,886.0,0.0,1770.0,1,0,1,1,4,1,4,7,7,0,3,0,2,2,530.0,5,5,2,0.0,60.0,0.0,0.0,270.0,0.0,3,4,4,455.0,6,2006,9,4,155000,0
2534,2,5,78.0,9360.0,1,1,2,3,0,4,0,15,1,2,1,0,0,5,1968,2004,3,1,6,6,1,203.0,3,4,1,5,5,0,0,1.0,6,0.0,216.0,976.0,1,4,1,4,976.0,0.0,0.0,976.0,1,0,1,0,2,1,2,4,7,1,1,0,2,2,504.0,5,5,2,94.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2006,9,0,157500,0
2535,2,5,70.0,8400.0,1,1,2,3,0,4,0,15,1,2,1,0,1,1,1968,1968,3,1,6,6,1,168.0,3,4,1,5,5,0,1,2.0,6,0.0,36.0,1052.0,1,2,1,4,1052.0,0.0,0.0,1052.0,1,0,1,1,3,1,4,5,7,0,3,0,2,1,288.0,5,5,2,356.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,11,2006,9,4,138500,0
2536,9,5,70.0,8400.0,1,1,2,3,0,4,0,15,1,2,1,3,1,0,1968,1968,1,1,6,6,3,0.0,3,4,1,2,5,1,2,3.0,6,0.0,89.0,833.0,1,2,1,4,898.0,0.0,0.0,898.0,1,0,1,0,3,1,4,6,7,0,3,0,2,1,326.0,5,5,2,143.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2006,9,4,140000,0
2537,2,5,0.0,9759.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1,1966,1966,1,1,9,10,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,252.0,1051.0,1,4,1,4,1051.0,0.0,0.0,1051.0,1,0,1,0,3,1,4,6,7,0,3,0,2,1,264.0,5,5,2,182.0,88.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2006,9,4,124400,0
2538,10,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,4,1,5,1967,1967,1,1,8,8,1,140.0,3,4,2,5,5,0,0,1.0,5,402.0,137.0,1141.0,1,2,1,4,1141.0,0.0,0.0,1141.0,1,0,1,0,3,1,4,6,7,0,3,0,3,1,568.0,5,5,2,0.0,78.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,158000,0
2539,2,5,71.0,9230.0,1,1,2,3,0,0,0,15,1,2,1,0,1,7,1965,1998,3,1,8,8,1,166.0,3,4,1,5,5,2,2,3.0,6,0.0,203.0,864.0,1,2,1,4,1200.0,0.0,0.0,1200.0,1,0,1,1,1,1,2,6,7,0,3,4,3,2,884.0,5,5,2,0.0,64.0,0.0,0.0,0.0,0.0,3,2,2,0.0,10,2006,9,4,146000,0
2540,13,5,0.0,14803.0,1,1,3,3,0,1,0,19,2,2,1,5,0,1,1971,1971,1,1,6,6,1,252.0,3,4,1,5,5,3,5,6.0,6,0.0,409.0,825.0,1,2,1,4,1097.0,896.0,0.0,1993.0,0,0,2,1,4,1,4,8,7,1,2,0,2,2,495.0,5,5,2,0.0,66.0,0.0,0.0,0.0,0.0,3,1,2,0.0,6,2006,9,4,190000,1
2541,2,5,0.0,10659.0,1,1,3,3,0,4,0,15,2,2,1,0,1,0,1961,1961,3,1,14,15,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,135.0,1050.0,1,4,1,4,1050.0,0.0,0.0,1050.0,1,0,1,0,3,1,4,6,7,0,3,0,3,1,368.0,5,5,2,0.0,319.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2006,0,4,136500,0
2542,2,5,70.0,9100.0,1,1,2,3,0,0,0,15,1,2,1,0,1,1,1958,1958,1,1,13,14,3,0.0,3,4,1,5,5,3,1,2.0,3,174.0,169.0,864.0,1,4,1,4,864.0,0.0,0.0,864.0,1,0,1,0,3,1,4,5,7,0,3,4,3,2,624.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,129900,0
2543,0,5,70.0,8393.0,1,1,2,3,0,0,0,15,2,2,0,0,1,1,1959,2005,1,1,8,8,1,122.0,3,4,1,5,5,3,3,4.0,6,0.0,1098.0,1626.0,1,0,1,4,1712.0,0.0,0.0,1712.0,0,0,2,0,4,2,4,8,7,0,3,0,0,2,588.0,5,5,2,272.0,54.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,3,145000,0
2544,11,5,80.0,8800.0,1,1,2,3,0,4,0,15,6,2,4,0,0,5,1965,2000,3,1,3,14,3,0.0,3,2,2,5,5,2,0,1.0,1,252.0,34.0,1187.0,1,0,1,4,1565.0,0.0,0.0,1565.0,1,0,2,0,3,1,2,7,2,2,5,0,2,1,299.0,5,5,2,200.0,25.0,211.0,0.0,0.0,0.0,3,2,4,460.0,6,2006,9,0,185900,0
2545,2,5,80.0,8800.0,1,1,2,3,0,4,0,15,2,2,1,0,0,0,1964,1964,3,1,6,6,1,425.0,3,4,1,5,5,3,1,2.0,6,0.0,698.0,1251.0,1,4,1,4,1251.0,0.0,0.0,1251.0,1,0,1,0,3,1,4,6,7,2,2,0,2,1,461.0,5,5,2,0.0,116.0,0.0,0.0,0.0,0.0,3,2,4,700.0,3,2006,9,4,160000,0
2546,2,5,0.0,10368.0,1,1,3,3,0,1,0,15,2,2,1,0,0,0,1964,1964,3,1,6,6,1,112.0,3,4,1,5,5,3,0,1.0,3,748.0,0.0,1008.0,1,0,1,4,1488.0,0.0,0.0,1488.0,1,0,1,1,3,1,4,7,7,1,2,0,0,2,430.0,5,5,2,154.0,60.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,167000,0
2547,13,5,85.0,9350.0,1,1,2,3,0,4,0,15,2,2,1,5,1,0,1964,1964,1,1,6,6,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,360.0,720.0,1,2,1,4,720.0,720.0,0.0,1440.0,0,0,1,1,4,1,4,7,7,1,4,0,0,2,480.0,5,5,2,0.0,32.0,240.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,157500,0
2548,11,5,75.0,10382.0,1,1,2,3,0,4,0,15,2,2,4,4,0,1,1958,1958,3,1,6,6,1,105.0,3,1,1,5,5,1,0,1.0,6,0.0,75.0,588.0,1,4,1,4,1095.0,0.0,0.0,1095.0,1,0,1,0,2,1,4,6,7,0,3,0,2,1,264.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2006,3,4,140000,0
2549,2,5,69.0,8973.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1958,1991,1,1,9,10,1,85.0,3,4,1,5,5,3,5,6.0,1,28.0,413.0,1008.0,1,4,1,0,1053.0,0.0,0.0,1053.0,0,1,1,1,3,1,0,6,7,0,3,5,2,2,750.0,5,5,2,0.0,80.0,0.0,180.0,0.0,0.0,3,3,2,0.0,7,2006,9,0,150000,0
2550,2,5,80.0,10800.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1960,1960,3,1,14,15,1,88.0,3,4,1,5,5,3,0,1.0,6,0.0,616.0,1248.0,1,0,1,4,1248.0,0.0,0.0,1248.0,1,0,1,0,3,1,4,6,7,0,3,0,3,1,286.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,5,2006,9,4,151500,0
2551,1,5,60.0,8550.0,1,1,2,3,0,4,0,15,2,2,1,0,0,7,1934,1950,1,1,8,8,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,242.0,816.0,1,0,1,4,816.0,0.0,0.0,816.0,1,0,1,0,2,1,4,4,7,1,1,0,3,1,240.0,5,5,2,228.0,0.0,40.0,0.0,0.0,0.0,3,2,2,0.0,7,2006,9,4,129800,0
2552,2,5,0.0,11425.0,1,1,3,3,0,0,0,15,2,2,1,0,1,0,1954,1954,1,1,3,3,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,522.0,1008.0,1,2,1,4,1008.0,0.0,0.0,1008.0,0,0,1,0,2,1,4,4,7,1,2,0,2,1,275.0,5,5,2,0.0,0.0,120.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,137000,0
2553,2,5,68.0,9724.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1947,1950,3,1,3,3,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,938.0,938.0,1,0,1,4,1043.0,0.0,0.0,1043.0,0,0,1,0,2,1,4,5,7,1,2,4,3,1,273.0,5,5,2,125.0,48.0,0.0,0.0,0.0,0.0,3,1,2,0.0,5,2006,9,4,137000,0
2554,5,5,51.0,4712.0,1,1,3,3,0,4,1,3,1,2,1,1,2,5,1946,1950,1,1,8,8,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,363.0,747.0,1,4,1,4,774.0,456.0,0.0,1230.0,1,0,1,1,3,1,4,5,7,0,3,4,3,1,305.0,5,5,2,0.0,57.0,0.0,0.0,63.0,0.0,3,2,2,0.0,8,2006,9,0,121600,0
2555,1,5,51.0,5900.0,1,1,3,0,0,4,0,3,2,2,1,0,2,5,1923,1958,1,1,14,15,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,440.0,440.0,1,4,1,0,869.0,0.0,0.0,869.0,0,0,1,0,2,1,1,4,7,0,3,6,1,0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2006,9,4,85500,3
2556,1,5,52.0,5825.0,1,1,3,3,0,4,0,3,2,2,1,0,2,1,1926,1953,1,1,8,8,1,108.0,3,2,2,1,5,2,6,7.0,6,0.0,600.0,600.0,1,2,1,4,747.0,0.0,0.0,747.0,0,0,1,0,1,1,4,5,7,0,3,4,3,2,528.0,5,5,2,0.0,0.0,32.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,79900,0
2557,5,5,92.0,7438.0,1,1,3,3,0,4,0,3,6,1,1,1,1,7,1908,1991,1,1,0,10,3,0.0,3,4,2,1,5,3,6,7.0,6,0.0,504.0,504.0,1,2,1,4,936.0,316.0,0.0,1252.0,0,0,1,0,3,1,4,5,7,0,3,0,3,2,576.0,5,5,2,104.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,6,2006,9,4,127000,0
2558,2,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1961,1990,1,1,15,16,3,0.0,3,4,1,5,5,2,1,2.0,6,0.0,336.0,1251.0,1,4,1,4,1433.0,0.0,0.0,1433.0,1,0,1,0,3,1,4,7,2,1,2,0,3,2,441.0,5,5,2,144.0,0.0,205.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,161000,0
2559,2,5,89.0,10858.0,1,1,2,3,0,0,0,15,1,2,1,0,1,0,1952,1952,1,1,14,10,4,150.0,3,2,1,5,5,2,3,4.0,6,0.0,1404.0,1444.0,1,0,1,4,1624.0,0.0,0.0,1624.0,1,0,1,0,2,1,4,6,2,1,2,0,2,1,240.0,5,5,2,0.0,40.0,324.0,0.0,0.0,0.0,3,2,2,0.0,7,2006,9,5,146500,0
